style_key,class,n_photos_requested,n_photos_ok,n_fallback,raw_threshold
Ladieswear || Leggings/Tights || Socks and Tights || Black || Solid,solid,8,8,0,5.340402057436483
Baby/Children || T-shirt || Jersey Fancy || Blue || Placement print,patterned,8,8,1,13.038570958337274
Baby/Children || T-shirt || Jersey Fancy || Yellow || Placement print,patterned,8,8,0,8.687098809592532
Ladieswear || Shorts || Shorts || Green || Solid,solid,7,7,1,15.504130737094105
Ladieswear || Shorts || Shorts || Orange || Solid,solid,6,6,0,13.21845700674701
Ladieswear || Blazer || Dressed || Beige || Melange,solid,5,5,0,6.599986363150483
Baby/Children || Sweater || Jersey Fancy || Black || Placement print,patterned,8,8,0,1.9134453938013714
Baby/Children || Sweater || Jersey Fancy || Grey || Front print,patterned,8,8,0,19.185311441689787
Ladieswear || Pumps || Shoes || Black || Solid,solid,8,8,0,20.94605150171606
Baby/Children || T-shirt || Jersey Basic || Khaki green || Solid,solid,8,8,0,6.051112834075733
Ladieswear || Jacket || Outdoor || Blue || Solid,solid,8,8,1,16.40866567396867
Ladieswear || Jacket || Outdoor || Beige || Solid,solid,8,8,0,13.190073557611019
Ladieswear || Dress || Blouses || Black || Dot,patterned,8,8,0,3.0322661006913147
Ladieswear || Dress || Blouses || Black || All over pattern,patterned,8,8,0,11.353527587912346
Ladieswear || Leggings/Tights || Trousers || Black || Solid,solid,8,8,0,2.8239961115432446
Ladieswear || Cardigan || Knitwear || Blue || Solid,solid,8,8,1,4.351362536738577
Ladieswear || Cardigan || Knitwear || Grey || Melange,solid,8,8,0,5.637495823137271
Ladieswear || Cardigan || Knitwear || Pink || Melange,solid,8,8,0,19.243460781163307
Ladieswear || Cardigan || Knitwear || Blue || Melange,solid,8,8,0,10.675365828554535
Ladieswear || Cardigan || Knitwear || Beige || Melange,solid,8,8,0,4.037952372238824
Ladieswear || Sweater || Knitwear || Lilac Purple || Melange,solid,7,7,0,3.1865941728293894
Ladieswear || Sweater || Knitwear || Green || Melange,solid,8,8,0,22.53560508463542
Ladieswear || Sweater || Knitwear || Red || Melange,solid,8,8,0,19.331267970039576
Ladieswear || Sweater || Knitwear || Khaki green || Solid,solid,8,8,0,6.261142987659842
Ladieswear || Sweater || Knitwear || Beige || Solid,solid,8,8,0,12.846588960441874
Ladieswear || Sweater || Knitwear || Grey || Solid,solid,8,8,0,14.801932816868396
Ladieswear || Shirt || Blouses || White || Check,patterned,8,8,0,3.5606470051771955
Ladieswear || Blouse || Blouses || Khaki green || Solid,solid,8,8,0,8.171543556820641
Ladieswear || Dress || Dresses Ladies || Red || All over pattern,patterned,8,8,1,10.640722395969036
Ladieswear || Dress || Dresses Ladies || Green || All over pattern,patterned,8,8,1,21.549821334126957
Ladieswear || Dress || Dresses Ladies || Blue || All over pattern,patterned,8,8,0,21.119547258677834
Divided || Cardigan || Knitwear || Beige || Solid,solid,8,8,0,12.258861907582553
Divided || Sweater || Knitwear || Grey || Melange,solid,8,8,1,14.931977775918288
Ladieswear || Jacket || Outdoor || Green || Solid,solid,8,8,0,13.316575277845711
Ladieswear || Jacket || Outdoor || Red || Solid,solid,8,8,0,9.266263848305458
Baby/Children || Trousers || Trousers Denim || Black || Denim,patterned,8,8,0,2.751284848779753
"Menswear || Underwear bottom || Under-, Nightwear || Red || Solid",solid,7,7,0,20.691595022295413
Baby/Children || Fine cosmetics || Accessories || Pink || Solid,solid,8,8,0,25.420863863268195
Divided || Cardigan || Knitwear || White || Solid,solid,8,8,0,3.8462271784534794
Divided || Skirt || Trousers Denim || Blue || Denim,patterned,8,8,1,12.240215249395842
Ladieswear || Bikini top || Swimwear || Red || All over pattern,patterned,8,8,0,18.836396688714252
Divided || Shorts || Shorts || Pink || Solid,solid,8,8,0,14.52197264085145
Baby/Children || Cardigan || Knitwear || Grey || Solid,solid,8,8,0,6.6002210404486075
"Ladieswear || Underwear bottom || Under-, Nightwear || Pink || Lace",patterned,8,8,0,12.101089590814144
Divided || Sweater || Knitwear || White || Solid,solid,8,8,0,2.5629763319093364
Baby/Children || T-shirt || Jersey Fancy || Pink || Front print,patterned,8,8,0,7.446613695331704
Baby/Children || T-shirt || Jersey Fancy || Grey || Front print,patterned,8,8,0,17.170291529081418
Divided || Top || Blouses || White || Solid,solid,5,5,0,4.432554503943167
Baby/Children || Sweater || Jersey Fancy || Pink || Front print,patterned,8,8,0,26.452849881847232
Baby/Children || Sweater || Jersey Fancy || White || Front print,patterned,8,8,0,14.542311161783312
Ladieswear || Shirt || Blouses || White || All over pattern,patterned,8,8,1,9.74117489447303
Ladieswear || Shirt || Blouses || Pink || Solid,solid,8,8,0,7.699683266891443
Baby/Children || Shirt || Woven/Jersey/Knitted mix Baby || White || Solid,solid,8,8,0,1.5482476420271156
Divided || Scarf || Accessories || Beige || Solid,solid,8,8,0,10.209777600617363
Ladieswear || Shorts || Trousers || Turquoise || Solid,solid,6,6,0,12.438391702720219
Ladieswear || Bikini top || Swimwear || White || Other structure,patterned,8,8,0,14.45325993439554
Ladieswear || Bikini top || Swimwear || Black || Other structure,patterned,8,8,0,23.167928906037623
Baby/Children || T-shirt || Jersey Fancy || Blue || Stripe,patterned,8,8,0,15.767800303819895
Baby/Children || Polo shirt || Jersey Fancy || Blue || Solid,solid,8,8,0,7.850379346001155
Baby/Children || T-shirt || Jersey Fancy || Blue || All over pattern,patterned,8,8,0,13.92761260428946
Menswear || T-shirt || Jersey Fancy || White || Front print,patterned,8,8,0,2.2043202571467164
Menswear || T-shirt || Jersey Fancy || Khaki green || All over pattern,patterned,6,6,0,12.889193369876885
Menswear || T-shirt || Jersey Fancy || White || Placement print,patterned,8,8,0,2.5932991777516463
Baby/Children || Jumpsuit/Playsuit || Jersey Fancy || Grey || All over pattern,patterned,8,8,0,11.588443835188627
Baby/Children || Hoodie || Jersey Fancy || Black || Placement print,patterned,8,8,0,22.722156852267485
Baby/Children || Hoodie || Jersey Fancy || White || Placement print,patterned,8,8,0,3.284069339935955
Baby/Children || Hoodie || Jersey Fancy || Blue || Front print,patterned,8,8,0,8.290361400144157
Baby/Children || Hoodie || Jersey Fancy || Grey || Front print,patterned,8,8,0,16.99844694719807
Ladieswear || Vest top || Jersey Fancy || Pink || Solid,solid,8,8,0,7.880597335598496
"Menswear || Underwear bottom || Under-, Nightwear || Blue || All over pattern",patterned,8,8,0,12.359902966265226
"Menswear || Underwear bottom || Under-, Nightwear || Red || All over pattern",patterned,8,8,0,19.772131841556416
Ladieswear || Dress || Jersey Fancy || Blue || Solid,solid,8,8,0,16.363753544020422
Ladieswear || Dress || Jersey Fancy || Red || Solid,solid,8,8,0,17.357395442032484
Ladieswear || Dress || Jersey Fancy || Grey || Melange,solid,8,8,0,8.647879634115503
Ladieswear || Dress || Jersey Fancy || Black || All over pattern,patterned,8,8,0,21.662254060501645
"Ladieswear || Underwear bottom || Under-, Nightwear || Mole || Solid",solid,6,6,0,2.791037881174522
Baby/Children || Sweater || Jersey Fancy || White || Placement print,patterned,8,8,1,5.821495266383707
Ladieswear || Top || Jersey Fancy || Lilac Purple || Solid,solid,8,8,0,16.116008377983277
"Menswear || Underwear bottom || Under-, Nightwear || White || Solid",solid,8,8,0,1.363430160840379
Ladieswear || Blouse || Blouses || Pink || Solid,solid,8,8,0,8.203883702745651
Ladieswear || Dress || Dresses Ladies || Beige || Solid,solid,8,8,2,19.318533193535238
Ladieswear || Dress || Dresses Ladies || Beige || All over pattern,patterned,8,8,0,8.955144883379072
Ladieswear || Skirt || Skirts || Green || Solid,solid,8,8,0,8.636428471461928
Ladieswear || Skirt || Skirts || White || All over pattern,patterned,8,8,0,10.352455897600624
Ladieswear || Trousers || Trousers || Black || All over pattern,patterned,8,8,0,12.003792081157213
Ladieswear || Vest top || Jersey Fancy || White || Solid,solid,8,8,0,2.34187353473457
Ladieswear || Vest top || Jersey Fancy || Red || Solid,solid,8,8,0,13.27594146978527
Menswear || Hoodie || Jersey Basic || Black || Melange,solid,6,6,0,7.4717237728619565
Menswear || Hoodie || Jersey Basic || Green || Solid,solid,8,8,0,18.170533188833137
Ladieswear || Vest top || Blouses || Beige || Solid,solid,8,8,0,3.7161383586349817
Ladieswear || Vest top || Blouses || Black || Solid,solid,8,8,0,3.719785508275687
Ladieswear || Blouse || Blouses || Green || Solid,solid,8,8,0,9.048065735082117
Ladieswear || Trousers || Jersey Fancy || Blue || All over pattern,patterned,8,8,0,5.561353169186463
Divided || Skirt || Skirts || Khaki green || Solid,solid,8,8,1,5.176944014138324
Divided || Skirt || Skirts || Blue || Solid,solid,8,8,0,8.468607770957734
Ladieswear || Skirt || Trousers || White || All over pattern,patterned,8,8,0,13.043485473730769
Baby/Children || Trousers || Jersey Fancy || Black || Treatment,patterned,8,8,1,2.5139911439332567
Ladieswear || Bikini top || Swimwear || Pink || All over pattern,patterned,8,8,0,19.16169299851518
Menswear || Hoodie || Jersey Fancy || Black || Front print,patterned,8,8,0,3.077930665678683
Menswear || Hoodie || Jersey Fancy || Black || Solid,solid,8,8,0,5.632486428984119
Ladieswear || Sandals || Shoes || Pink || Solid,solid,8,8,0,10.543332917669561
Ladieswear || Sandals || Shoes || Red || Solid,solid,8,8,0,14.122492186935252
Ladieswear || Blouse || Blouses || Beige || Solid,solid,8,8,0,7.909695384090403
Ladieswear || Vest top || Blouses || White || All over pattern,patterned,8,8,1,4.263347319339172
Ladieswear || Dress || Dresses Ladies || Mole || Solid,solid,8,8,0,6.634960927002535
Sport || Leggings/Tights || Jersey Fancy || Lilac Purple || Solid,solid,8,8,0,6.472068076481819
Ladieswear || Vest top || Jersey Fancy || Orange || Solid,solid,8,8,0,4.984149466904721
Ladieswear || Blouse || Blouses || Yellow || Solid,solid,8,8,0,7.807129283067637
Ladieswear || Vest top || Jersey Fancy || Blue || Solid,solid,8,8,0,6.322948235315012
Ladieswear || Heeled sandals || Shoes || Beige || Solid,solid,8,8,0,7.375610010504436
Ladieswear || Boots || Shoes || Red || Solid,solid,8,8,0,16.862637808717416
Ladieswear || Coat || Outdoor || Beige || Solid,solid,8,8,0,7.814320222598376
Baby/Children || Sweater || Jersey Fancy || Blue || All over pattern,patterned,8,8,0,10.897430657977347
Baby/Children || Sweater || Jersey Fancy || White || All over pattern,patterned,8,8,0,3.7136711480277462
Baby/Children || Sweater || Jersey Fancy || Grey || All over pattern,patterned,8,8,0,4.61560990719685
Menswear || Trousers || Trousers || Grey || Check,patterned,8,8,0,6.19608587083788
Menswear || Trousers || Trousers || Black || Check,patterned,8,8,0,5.110535253916359
Menswear || Trousers || Trousers || Beige || Check,patterned,8,8,0,7.9652572116462785
Ladieswear || Vest top || Blouses || Orange || Solid,solid,8,8,1,7.253692148897653
Ladieswear || Shorts || Shorts || White || Solid,solid,8,8,0,4.457381036170557
Menswear || T-shirt || Jersey Basic || Pink || Solid,solid,8,8,0,28.48774668505619
Menswear || T-shirt || Jersey Basic || Blue || Solid,solid,8,8,0,12.994863545942055
Menswear || T-shirt || Jersey Basic || Red || Solid,solid,8,8,0,25.523066271634995
Menswear || T-shirt || Jersey Basic || Grey || Solid,solid,8,8,0,13.173937493503416
Menswear || T-shirt || Jersey Basic || Blue || Stripe,patterned,8,8,0,10.499516656564845
Menswear || T-shirt || Jersey Basic || Grey || Melange,solid,8,8,0,8.4377641624299
Baby/Children || T-shirt || Jersey Fancy || White || Application/3D,patterned,8,8,0,3.1756556884675216
Ladieswear || Top || Blouses || Black || Solid,solid,8,8,0,3.0810752996637087
Ladieswear || Blouse || Blouses || Blue || All over pattern,patterned,8,8,0,12.682092934521844
Divided || Vest top || Blouses || Black || All over pattern,patterned,8,8,0,16.909603538573528
Divided || Blouse || Blouses || White || Solid,solid,8,8,0,2.0565337096848246
Divided || Skirt || Skirts || Blue || Denim,patterned,8,8,0,4.655779533994846
Ladieswear || Dress || Dresses Ladies || Yellow || Solid,solid,8,8,0,8.791226412492554
"Ladieswear || Bra || Under-, Nightwear || Pink || Lace",patterned,8,8,0,6.731599750270905
Divided || Sweater || Knitwear || Grey || Stripe,patterned,5,5,0,5.6863997849759125
Divided || Sweater || Knitwear || Blue || Stripe,patterned,8,8,0,8.135146087522273
Baby/Children || Gloves || Accessories || Blue || Solid,solid,8,8,0,21.293237874267973
Ladieswear || Bag || Accessories || Black || Other structure,patterned,8,8,0,20.598137715066642
Ladieswear || T-shirt || Jersey Fancy || Black || Melange,solid,8,8,0,3.213263998101394
Ladieswear || T-shirt || Jersey Fancy || Grey || Solid,solid,7,7,0,10.67561732587876
Divided || Top || Jersey Basic || Black || Stripe,patterned,8,8,0,23.261612352334332
Ladieswear || Dress || Dresses Ladies || Khaki green || Solid,solid,8,8,0,17.406047473153723
Ladieswear || Necklace || Accessories || Pink || Solid,solid,8,8,2,2.632977287819195
Divided || Sweater || Knitwear || Yellow || Other structure,patterned,5,5,0,4.345241618001094
Divided || Sweater || Knitwear || Red || Other structure,patterned,7,7,0,6.075584548233456
Divided || Shirt || Trousers Denim || Blue || Denim,patterned,8,8,0,13.997844667842394
"Ladieswear || Pyjama set || Under-, Nightwear || Pink || Solid",solid,8,8,0,17.425591553442043
Ladieswear || Hair/alice band || Accessories || Yellow || Solid,solid,8,8,0,8.798471220995031
Ladieswear || Hair/alice band || Accessories || White || All over pattern,patterned,8,8,0,15.560596810741874
Ladieswear || Heeled sandals || Shoes || Black || Solid,solid,8,8,0,9.158602590586765
Ladieswear || Heeled sandals || Shoes || Orange || Solid,solid,8,8,0,10.649265288233114
Baby/Children || Garment Set || Jersey Fancy || Red || All over pattern,patterned,8,8,0,25.25767301526306
Ladieswear || Scarf || Accessories || White || Check,patterned,6,6,0,2.986418823060321
"Baby/Children || Underwear bottom || Under-, Nightwear || White || Solid",solid,8,8,0,37.341860843271824
Menswear || Sweater || Jersey Fancy || Grey || Melange,solid,8,8,0,6.1899684767967615
Baby/Children || Sweater || Knitwear || Beige || Melange,solid,8,8,1,4.793704221818864
Baby/Children || Sweater || Knitwear || Blue || Front print,patterned,8,8,0,6.028873027846052
Ladieswear || Shorts || Shorts || Beige || Solid,solid,8,8,0,5.108800666288815
Menswear || Boots || Shoes || Brown || Solid,solid,8,8,0,3.4550868118860483
Baby/Children || Trousers || Jersey Fancy || Blue || All over pattern,patterned,8,8,0,11.357481849001706
Baby/Children || Trousers || Trousers || Black || Treatment,patterned,8,8,1,6.797557970036874
Ladieswear || Skirt || Skirts || Red || Solid,solid,8,8,0,17.419625659283327
Ladieswear || Sweater || Knitwear || Mole || Solid,solid,8,8,0,6.737006552943938
Ladieswear || Sweater || Knitwear || Pink || Melange,solid,8,8,0,10.248862309071933
Ladieswear || Sweater || Knitwear || Black || Stripe,patterned,8,8,0,11.03291518333991
Ladieswear || Sweater || Knitwear || Orange || Melange,solid,8,8,0,25.748813620820496
Ladieswear || Trousers || Trousers || Blue || All over pattern,patterned,8,8,0,15.872881822846074
"Baby/Children || Underwear bottom || Under-, Nightwear || Pink || Solid",solid,8,8,0,17.429255971387647
Divided || Dungarees || Trousers Denim || Black || Denim,patterned,7,7,0,2.1822614853668076
Ladieswear || Sweater || Jersey Fancy || Grey || Melange,solid,8,8,0,14.161179220934777
Ladieswear || Sweater || Jersey Fancy || Black || Solid,solid,8,8,0,3.260621673536365
Ladieswear || Sweater || Jersey Fancy || Pink || Solid,solid,8,8,0,13.09745755715914
Ladieswear || Sweater || Jersey Fancy || Blue || Solid,solid,8,8,0,11.03604358914469
Ladieswear || Trousers || Jersey Fancy || Pink || Solid,solid,7,7,0,14.10006330299604
Ladieswear || Trousers || Jersey Fancy || Blue || Solid,solid,8,8,0,15.363827863485465
Ladieswear || Vest top || Jersey Fancy || Khaki green || Solid,solid,8,8,0,6.245572279161713
Ladieswear || Vest top || Jersey Fancy || Beige || Solid,solid,8,8,1,18.334759859415428
Menswear || Hoodie || Jersey Fancy || Black || Embroidery,patterned,5,5,0,3.0272098432329537
Ladieswear || Sweater || Knitwear || Yellow || Melange,solid,8,8,0,10.82504577290639
Baby/Children || Scarf || Accessories || Grey || Melange,solid,8,8,0,4.650165486774484
Divided || Sweater || Jersey Fancy || Black || Solid,solid,8,8,0,23.33721996920716
Ladieswear || Scarf || Accessories || Mole || Solid,solid,7,7,0,9.661400048952423
Ladieswear || Top || Blouses || White || All over pattern,patterned,8,8,1,17.674116424374073
Ladieswear || Top || Blouses || Black || All over pattern,patterned,8,8,0,18.709053644217434
Ladieswear || Dress || Blouses || Blue || Solid,solid,8,8,1,12.312011787572924
Ladieswear || Top || Jersey Fancy || Blue || All over pattern,patterned,8,8,0,9.680818659060307
Ladieswear || Hat/beanie || Accessories || Brown || Solid,solid,7,7,0,13.639584890768758
Ladieswear || Hat/beanie || Accessories || Unknown || Solid,solid,6,6,0,10.040768549512082
Ladieswear || Belt || Accessories || Beige || Solid,solid,8,8,0,19.51734761385883
Ladieswear || Jacket || Outdoor || Pink || Solid,solid,8,8,0,12.860069315531627
"Ladieswear || Bra || Under-, Nightwear || White || Lace",patterned,8,8,0,1.3949824855327182
"Ladieswear || Underwear bottom || Under-, Nightwear || White || Lace",patterned,8,8,1,1.983707758834988
Divided || Dress || Dresses Ladies || Lilac Purple || All over pattern,patterned,8,8,0,5.739971141409139
Ladieswear || Vest top || Jersey Fancy || Brown || Solid,solid,8,8,0,9.64679186464443
Ladieswear || Hair string || Accessories || Orange || Solid,solid,6,6,0,15.294536989772798
Ladieswear || Hair string || Accessories || Pink || Solid,solid,8,8,0,16.714457276814457
Ladieswear || Hair ties || Accessories || Pink || Solid,solid,5,5,0,26.709304641419553
Ladieswear || Blouse || Unknown || White || Solid,solid,8,8,0,3.092495641637146
Ladieswear || Dress || Jersey Fancy || Black || Lace,patterned,8,8,0,2.9149095420477256
Ladieswear || Dress || Jersey Fancy || Green || Lace,patterned,6,6,0,14.69039736961136
Ladieswear || Dress || Jersey Fancy || Red || Lace,patterned,8,8,0,10.011225415205798
Ladieswear || Shirt || Blouses || Khaki green || Solid,solid,8,8,0,11.31033569409974
Ladieswear || Skirt || Skirts || Khaki green || Solid,solid,8,8,0,13.425997835526104
"Menswear || Pyjama bottom || Under-, Nightwear || Blue || Check",patterned,8,8,0,6.198111610058557
"Menswear || Pyjama bottom || Under-, Nightwear || Blue || All over pattern",patterned,8,8,0,8.010808982265438
Baby/Children || Trousers || Woven/Jersey/Knitted mix Baby || Blue || Solid,solid,8,8,0,7.768905936505518
Ladieswear || Dress || Dresses Ladies || White || Solid,solid,8,8,2,7.658210255151037
Divided || Hoodie || Outdoor || Black || Solid,solid,8,8,0,4.645066343621135
Divided || Vest top || Knitwear || Black || Solid,solid,8,8,0,1.8695152964251776
Divided || Vest top || Knitwear || White || Solid,solid,8,8,1,1.6164910715415508
Divided || Other accessories || Accessories || Black || Solid,solid,8,8,0,4.06543832483791
Ladieswear || Trousers || Trousers || White || Check,patterned,8,8,1,12.185237463798813
Ladieswear || Trousers || Trousers || Black || Mixed solid/pattern,patterned,8,8,0,12.035627905956439
Sport || Hoodie || Jersey Fancy || Black || Melange,solid,8,8,0,2.012312718309491
Divided || Dress || Dresses Ladies || Black || Denim,patterned,8,8,0,4.412113038772819
Menswear || T-shirt || Jersey Basic || White || Solid,solid,8,8,0,1.3119562470954056
Menswear || Trousers || Jersey Basic || Black || Melange,solid,5,5,0,28.76157647121931
Baby/Children || Sweater || Knitwear || White || Solid,solid,8,8,0,19.10359089749359
Menswear || Hoodie || Jersey Basic || Blue || Melange,solid,6,6,0,17.43487579618411
Divided || Sweater || Knitwear || Black || Lace,patterned,8,8,0,2.2167976837371812
Divided || Sweater || Knitwear || Black || Jacquard,patterned,7,7,0,1.8586981941988894
Divided || Shirt || Blouses || Blue || Denim,patterned,8,8,0,7.535950549313014
Divided || T-shirt || Jersey Fancy || White || Front print,patterned,8,8,0,1.8613633524453532
Ladieswear || Shorts || Trousers || Blue || All over pattern,patterned,5,5,1,13.936861650778333
Ladieswear || Dress || Knitwear || Blue || Solid,solid,8,8,0,3.2698257476531882
Divided || Hoodie || Jersey Fancy || Black || Placement print,patterned,8,8,0,14.941681609770724
Divided || Hoodie || Jersey Fancy || Red || Placement print,patterned,8,8,0,11.299022157431162
Ladieswear || Dress || Dresses Ladies || Black || Jacquard,patterned,8,8,0,2.286260176927315
Divided || Sweater || Jersey Fancy || Blue || Placement print,patterned,8,8,0,15.252032924627795
Ladieswear || Socks || Socks and Tights || Pink || Glittering/Metallic,patterned,7,7,0,11.146884353509641
Divided || Skirt || Trousers || Blue || All over pattern,patterned,8,8,0,12.516812844013959
Ladieswear || Dress || Blouses || Black || Solid,solid,8,8,0,3.005381214707479
Ladieswear || Blouse || Blouses || White || Stripe,patterned,8,8,0,20.828205447288802
Ladieswear || Vest top || Jersey Fancy || Grey || Melange,solid,8,8,0,3.7412472128998813
Ladieswear || Dress || Jersey Fancy || White || Stripe,patterned,8,8,0,7.721687715744569
"Ladieswear || Bra || Under-, Nightwear || Pink || Contrast",patterned,8,8,0,10.463408958279084
Ladieswear || T-shirt || Jersey Fancy || White || Front print,patterned,8,8,0,2.306166696277489
Divided || Blouse || Blouses || Red || Solid,solid,8,8,0,6.872422501383015
Ladieswear || Ring || Accessories || Metal || Solid,solid,8,8,0,1.0008557274396053
Divided || Skirt || Skirts || Black || Denim,patterned,8,8,0,4.661462713728849
Ladieswear || Dress || Dresses Ladies || White || Stripe,patterned,8,8,0,22.18267641830806
Ladieswear || Sweater || Knitwear || Beige || Jacquard,patterned,8,8,0,6.077398645426542
Ladieswear || Jacket || Trousers Denim || Black || Denim,patterned,5,5,1,3.4851934704961236
Ladieswear || Blazer || Dressed || Red || Solid,solid,8,8,0,10.910818215369494
"Ladieswear || Pyjama bottom || Under-, Nightwear || Pink || Solid",solid,8,8,0,12.278228208416996
Ladieswear || Skirt || Skirts || Blue || All over pattern,patterned,8,8,2,12.600606255796995
Ladieswear || Sweater || Jersey Basic || White || Solid,solid,8,8,0,1.8696763303237898
Ladieswear || Sweater || Jersey Basic || Blue || Solid,solid,7,7,0,18.297286617444183
Ladieswear || Dress || Dresses Ladies || Black || All over pattern,patterned,8,8,0,4.468502554506265
Ladieswear || Trousers || Trousers || Beige || Check,patterned,8,8,0,9.937660548903574
Ladieswear || Shorts || Shorts || White || All over pattern,patterned,8,8,1,8.6760981605029
Sport || Hoodie || Outdoor || Grey || Melange,solid,8,8,0,5.687242001415208
Sport || Hoodie || Outdoor || Black || Solid,solid,8,8,1,3.4613776570046686
Sport || Trousers || Outdoor || Grey || Melange,solid,8,8,0,4.928463506028896
Ladieswear || Skirt || Jersey Basic || Black || Solid,solid,8,8,0,1.9725119890560514
Baby/Children || Boots || Shoes || Black || Solid,solid,8,8,0,3.511497437057602
Ladieswear || Dress || Dresses Ladies || Black || Check,patterned,8,8,0,3.775558460379276
Ladieswear || Dress || Dresses Ladies || Black || Other structure,patterned,8,8,0,10.917809745412182
Ladieswear || Skirt || Skirts || Black || Check,patterned,8,8,0,6.3797355886680975
Ladieswear || Blouse || Blouses || Black || Dot,patterned,8,8,0,22.021743584233498
Ladieswear || Coat || Outdoor || Beige || Melange,solid,8,8,0,4.186857541120784
Ladieswear || Coat || Outdoor || Red || Solid,solid,8,8,1,15.807443887586082
Ladieswear || Coat || Outdoor || Grey || Solid,solid,8,8,0,11.210668074307943
Ladieswear || Shirt || Blouses || Pink || Check,patterned,7,7,0,16.30475599595591
Ladieswear || Dress || Dresses Ladies || Brown || Solid,solid,8,8,0,7.113030691214462
Divided || Dress || Dresses Ladies || Black || Glittering/Metallic,patterned,8,8,0,5.879486987991646
Ladieswear || Dress || Dresses Ladies || Black || Lace,patterned,8,8,0,2.408399132647238
Menswear || Sweater || Jersey Fancy || White || Placement print,patterned,8,8,0,12.09983898507712
Ladieswear || Top || Dresses Ladies || Black || Solid,solid,8,8,0,4.3510462470791715
Ladieswear || Blouse || Blouses || Yellow || All over pattern,patterned,8,8,0,12.052316138831092
Ladieswear || Blouse || Blouses || Black || All over pattern,patterned,8,8,0,3.8293036324668814
Baby/Children || Other accessories || Accessories || Pink || Solid,solid,8,8,0,14.750993455466482
Ladieswear || Swimwear bottom || Swimwear || Pink || All over pattern,patterned,8,8,0,20.080276587580357
Ladieswear || Underwear Tights || Socks and Tights || Black || Dot,patterned,7,7,0,6.818238162645105
Ladieswear || Dress || Dresses Ladies || White || All over pattern,patterned,8,8,0,8.610439331476258
Divided || Skirt || Trousers || Red || Solid,solid,8,8,0,5.246713078990866
"Ladieswear || Pyjama bottom || Under-, Nightwear || Grey || All over pattern",patterned,8,8,0,3.6074061296440445
"Ladieswear || Pyjama bottom || Under-, Nightwear || Black || Solid",solid,5,5,0,41.74518524705184
"Ladieswear || Pyjama bottom || Under-, Nightwear || Grey || Melange",solid,6,6,0,11.90402097220974
"Ladieswear || Pyjama bottom || Under-, Nightwear || Blue || All over pattern",patterned,8,8,1,7.128863524547458
"Ladieswear || Pyjama bottom || Under-, Nightwear || Black || All over pattern",patterned,7,7,0,3.5536893703820893
Baby/Children || Hoodie || Jersey Fancy || Blue || Placement print,patterned,8,8,0,14.863680187877923
Ladieswear || Pumps || Shoes || Brown || Solid,solid,8,8,0,10.356569939039558
Ladieswear || Pumps || Shoes || Pink || Solid,solid,8,8,0,14.709521557981594
Ladieswear || Pumps || Shoes || Beige || Solid,solid,8,8,0,11.202834301243822
Divided || Sweater || Jersey Fancy || Pink || Embroidery,patterned,5,5,0,14.975289747182988
Ladieswear || Top || Jersey Fancy || Grey || Melange,solid,8,8,0,16.368994211015348
Ladieswear || Boots || Shoes || Grey || Solid,solid,8,8,0,9.725247324163327
Ladieswear || Sweater || Jersey Fancy || White || Solid,solid,8,8,0,2.326853163140801
Baby/Children || Top || Jersey Fancy || Grey || Front print,patterned,8,8,0,10.957461013051311
Baby/Children || Leggings/Tights || Jersey Fancy || Black || Solid,solid,8,8,1,17.919583983094498
Baby/Children || Sweater || Jersey Fancy || Black || Front print,patterned,8,8,0,3.034889315989922
Ladieswear || Jacket || Outdoor || Brown || Solid,solid,8,8,0,13.991174637416627
"Ladieswear || Underdress || Under-, Nightwear || Black || Solid",solid,8,8,0,1.6304904001070257
"Ladieswear || Underdress || Under-, Nightwear || Beige || Solid",solid,6,6,0,6.435725306202965
Divided || Skirt || Skirts || Black || Other structure,patterned,5,5,0,4.7440823157332455
Divided || Sweater || Knitwear || Orange || Solid,solid,8,8,0,10.701765941739408
Divided || Sweater || Jersey Fancy || Orange || Placement print,patterned,5,5,0,22.896267517349344
Divided || Sweater || Jersey Fancy || Yellow || Colour blocking,patterned,5,5,0,16.85719803638588
Divided || Hair/alice band || Accessories || Black || Solid,solid,8,8,0,4.328693099726612
Ladieswear || Vest top || Jersey Basic || Beige || Solid,solid,8,8,0,3.6748689612410117
Ladieswear || Swimwear bottom || Swimwear || White || Stripe,patterned,8,8,0,10.619305590122524
Divided || Vest top || Blouses || Khaki green || Solid,solid,8,8,0,12.165479812006602
Ladieswear || Cardigan || Knitwear || Beige || Solid,solid,8,8,0,4.825186557347644
Ladieswear || Trousers || Unknown || Black || Solid,solid,8,8,0,3.9164999640023246
Ladieswear || Jacket || Outdoor || Mole || Solid,solid,8,8,0,4.134536241526637
Ladieswear || Dress || Dresses Ladies || Black || Embroidery,patterned,8,8,0,4.659694021779805
Divided || Sweater || Knitwear || Beige || Solid,solid,8,8,0,7.130402044992918
Menswear || Hoodie || Jersey Basic || Blue || Solid,solid,8,8,0,5.492332234007549
Menswear || T-shirt || Jersey Basic || Khaki green || Solid,solid,8,8,0,10.808946172113965
Menswear || T-shirt || Jersey Basic || Lilac Purple || Solid,solid,7,7,0,13.923074321581131
Menswear || T-shirt || Jersey Basic || Green || Solid,solid,8,8,0,23.386592894711676
Baby/Children || Hoodie || Jersey Fancy || Red || Front print,patterned,8,8,1,8.823220905903618
