rank_unguarded,style_key,index_group_name,product_type_name,garment_group_name,perceived_colour_master_name,graphical_appearance_name,price_index_level,predicted_intensity,guard1_n_active_articles_trailing_mean,guard3_n_weeks_active_trailing,guard1_pass,guard2_pass,guard3_pass,y_true_log,realised_intensity
1,Ladieswear || Swimwear bottom || Swimwear || Black || Other structure,Ladieswear,Swimwear bottom,Swimwear,Black,Other structure,1.0520850194045759,99.76661952553334,10.461538461538462,52,true,true,true,3.931752425220386,49.99626655395887
2515,Menswear || Sweater || Knitwear || Black || Jacquard,Menswear,Sweater,Knitwear,Black,Jacquard,,1.7247965306528314,0.0,22,false,false,false,0.07410797215372189,0.07692307692307696
2516,Baby/Children || Dress || Dresses/Skirts girls || White || All over pattern,Baby/Children,Dress,Dresses/Skirts girls,White,All over pattern,0.8878103925466809,1.7233556449222962,7.6923076923076925,39,false,true,true,1.0665205053571243,1.9052530802530803
2517,"Baby/Children || Vest top || Under-, Nightwear || White || Solid",Baby/Children,Vest top,"Under-, Nightwear",White,Solid,1.0249157262201376,1.7221214252686448,2.0,50,false,true,true,0.653926467406664,0.9230769230769231
2518,Baby/Children || Hair clip || Accessories || Pink || Solid,Baby/Children,Hair clip,Accessories,Pink,Solid,1.1727807336880427,1.7177900906526449,3.3846153846153846,52,false,true,true,0.9719991735634542,1.6432234432234432
2519,Baby/Children || Blouse || Dresses/Skirts girls || White || All over pattern,Baby/Children,Blouse,Dresses/Skirts girls,White,All over pattern,0.6151855047454702,1.7173897993070177,5.153846153846154,50,false,false,true,0.9677634973352962,1.632051282051282
2520,Ladieswear || Dress || Unknown || Red || Solid,Ladieswear,Dress,Unknown,Red,Solid,0.8477598956067857,1.7172239182663773,2.3076923076923075,42,false,false,true,1.6042965129336817,3.9743589743589745
2521,Baby/Children || Swimwear set || Swimwear || Turquoise || Lace,Baby/Children,Swimwear set,Swimwear,Turquoise,Lace,0.9535127127513968,1.7161041194067028,0.7692307692307693,30,false,true,true,1.5540878173509354,3.730769230769231
2522,Baby/Children || Vest top || Jersey Fancy || White || All over pattern,Baby/Children,Vest top,Jersey Fancy,White,All over pattern,1.121645796064401,1.708855167530483,1.0,23,false,true,false,0.946596081369484,1.576923076923077
2523,Baby/Children || Jumpsuit/Playsuit || Jersey Fancy || Grey || Melange,Baby/Children,Jumpsuit/Playsuit,Jersey Fancy,Grey,Melange,0.5777634961439589,1.7073482217608098,0.46153846153846156,43,false,false,true,1.2922654114716143,2.641025641025641
2524,Baby/Children || Skirt || Dresses/Skirts girls || Black || Solid,Baby/Children,Skirt,Dresses/Skirts girls,Black,Solid,,1.6960164885774627,0.15384615384615385,40,false,false,true,0.9007865453381898,1.4615384615384617
2525,Baby/Children || Swimwear set || Swimwear || Blue || All over pattern,Baby/Children,Swimwear set,Swimwear,Blue,All over pattern,0.7929944127218027,1.695177409581854,4.3076923076923075,31,false,false,true,1.095785193374358,1.9915306915306914
2526,Ladieswear || Dress || Unknown || Blue || Solid,Ladieswear,Dress,Unknown,Blue,Solid,0.3947461780032439,1.6948144965842795,3.230769230769231,52,false,false,true,1.3437347467010947,2.8333333333333335
2527,Baby/Children || Hair/alice band || Accessories || Pink || Solid,Baby/Children,Hair/alice band,Accessories,Pink,Solid,0.9253836177148199,1.694329306568651,5.3076923076923075,52,false,true,true,0.9574350187749852,1.6050061050061046
2528,Baby/Children || Trousers || Jersey Fancy || Blue || Stripe,Baby/Children,Trousers,Jersey Fancy,Blue,Stripe,1.1939924906132668,1.6937981461313751,1.2307692307692308,41,false,true,true,0.7215851158804788,1.0576923076923075
2529,Ladieswear || Blouse || Unknown || Pink || Solid,Ladieswear,Blouse,Unknown,Pink,Solid,1.3484085596115807,1.6907280554319462,0.9230769230769231,30,false,true,true,0.570544858467613,0.7692307692307694
2530,Ladieswear || Flat shoe || Shoes || Brown || Solid,Ladieswear,Flat shoe,Shoes,Brown,Solid,,1.6884138232660697,1.2307692307692308,49,false,false,true,1.6347557204183902,4.128205128205128
2531,Baby/Children || Dungarees || Trousers Denim || Blue || Denim,Baby/Children,Dungarees,Trousers Denim,Blue,Denim,1.0568983957219251,1.68533678989236,4.6923076923076925,49,false,true,true,0.9010164972522002,1.4621045621045625
2532,Baby/Children || Blouse || Dresses/Skirts girls || Blue || Stripe,Baby/Children,Blouse,Dresses/Skirts girls,Blue,Stripe,0.690564624767053,1.684918338793869,4.076923076923077,38,false,false,true,1.32004497557869,2.7435897435897436
2533,Baby/Children || Trousers || Woven/Jersey/Knitted mix Baby || Grey || Melange,Baby/Children,Trousers,Woven/Jersey/Knitted mix Baby,Grey,Melange,1.0117024867784403,1.6840752628053113,0.8461538461538461,48,false,true,true,1.6859240069927897,4.397435897435897
2534,Baby/Children || Dress || Jersey Fancy || Black || Solid,Baby/Children,Dress,Jersey Fancy,Black,Solid,0.8873729266987693,1.6775110957331756,1.6923076923076923,36,false,true,true,1.1239300966523995,2.0769230769230766
2535,Menswear || Sweater || Knitwear || Brown || Melange,Menswear,Sweater,Knitwear,Brown,Melange,,1.6765775095855746,0.46153846153846156,40,false,false,true,1.7543149554760296,4.779487179487179
2536,Ladieswear || Trousers || Trousers || Turquoise || Denim,Ladieswear,Trousers,Trousers,Turquoise,Denim,,1.6759484791009576,0.6153846153846154,39,false,false,true,0.4795730802618863,0.6153846153846154
2537,Ladieswear || Dress || Jersey Fancy || Black || Dot,Ladieswear,Dress,Jersey Fancy,Black,Dot,,1.6741063342196414,0.6153846153846154,45,false,false,true,,
2538,Baby/Children || Shorts || Jersey Fancy || Blue || Melange,Baby/Children,Shorts,Jersey Fancy,Blue,Melange,0.8939845234596926,1.6733014829364476,1.8461538461538463,28,false,true,true,2.0028650419827856,6.410256410256409
2539,Baby/Children || Shorts || Shorts || Blue || Other structure,Baby/Children,Shorts,Shorts,Blue,Other structure,1.1675874769797423,1.672409909646229,3.230769230769231,38,false,true,true,1.180625440328945,2.2564102564102564
2540,Baby/Children || Socks || Socks and Tights || Blue || Colour blocking,Baby/Children,Socks,Socks and Tights,Blue,Colour blocking,0.8568376321069705,1.6721600732043513,1.3076923076923077,48,false,true,true,0.9564971523521956,1.6025641025641026
2541,Baby/Children || Garment Set || Woven/Jersey/Knitted mix Baby || Blue || All over pattern,Baby/Children,Garment Set,Woven/Jersey/Knitted mix Baby,Blue,All over pattern,0.9826208034655252,1.6716883182513569,1.4615384615384615,36,false,true,true,1.274502955131774,2.576923076923077
2542,Baby/Children || Trousers || Trousers Denim || Blue || Solid,Baby/Children,Trousers,Trousers Denim,Blue,Solid,0.7063450049156772,1.6710140193597356,1.0769230769230769,48,false,false,true,2.1430782139662625,7.525641025641027
2543,Baby/Children || Bodysuit || Jersey Fancy || Blue || Stripe,Baby/Children,Bodysuit,Jersey Fancy,Blue,Stripe,1.0558127830900854,1.6682469727716915,1.8461538461538463,50,false,true,true,1.1062751614136788,2.023076923076923
2544,Menswear || Sweater || Jersey Fancy || Blue || Solid,Menswear,Sweater,Jersey Fancy,Blue,Solid,0.4280989710926018,1.6679748747476832,0.8461538461538461,48,false,false,true,0.07410797215372189,0.07692307692307696
2545,Menswear || Shirt || Shirts || Black || Denim,Menswear,Shirt,Shirts,Black,Denim,,1.666718772554281,0.07692307692307693,37,false,false,true,,
2546,Baby/Children || Skirt || Dresses/Skirts girls || Blue || Solid,Baby/Children,Skirt,Dresses/Skirts girls,Blue,Solid,1.1539645881447265,1.666422790086913,1.1538461538461537,47,false,true,true,0.4795730802618863,0.6153846153846154
2547,Baby/Children || Cardigan || Knitwear || White || Solid,Baby/Children,Cardigan,Knitwear,White,Solid,1.220779614742909,1.6655604571565052,4.769230769230769,52,false,true,true,1.2350774078933848,2.438644688644689
2548,Menswear || Hoodie || Jersey Basic || Lilac Purple || Melange,Menswear,Hoodie,Jersey Basic,Lilac Purple,Melange,0.5301871140197253,1.6641908039445807,0.5384615384615384,45,false,false,true,,
2549,Ladieswear || Jacket || Unknown || Black || Solid,Ladieswear,Jacket,Unknown,Black,Solid,,1.6624443112455172,1.0,46,false,false,true,0.26826398659467937,0.3076923076923077
2550,Baby/Children || Sweater || Jersey Fancy || White || All over pattern,Baby/Children,Sweater,Jersey Fancy,White,All over pattern,1.0084262027724926,1.6608746664961358,0.6153846153846154,44,false,true,true,1.7449545127164658,4.725641025641026
2551,Baby/Children || Shirt || Woven/Jersey/Knitted mix Baby || White || Solid,Baby/Children,Shirt,Woven/Jersey/Knitted mix Baby,White,Solid,0.9827827827827827,1.6572412875968574,2.6923076923076925,52,false,true,true,1.0414538748281612,1.8333333333333335
2552,Menswear || Hat/beanie || Accessories || Grey || Melange,Menswear,Hat/beanie,Accessories,Grey,Melange,0.58249832999332,1.6570323731723011,2.0,47,false,false,true,1.0208817207529528,1.7756410256410255
2553,Baby/Children || Bodysuit || Jersey Basic || Pink || Solid,Baby/Children,Bodysuit,Jersey Basic,Pink,Solid,0.7258129265355278,1.6565183837540176,2.4615384615384617,49,false,false,true,1.148622709242771,2.1538461538461537
2554,Menswear || Bracelet || Accessories || Black || Solid,Menswear,Bracelet,Accessories,Black,Solid,0.8140861174633276,1.6557637214057035,1.0,44,false,false,true,1.2305398317106577,2.423076923076923
2555,Baby/Children || Dress || Woven/Jersey/Knitted mix Baby || Red || Solid,Baby/Children,Dress,Woven/Jersey/Knitted mix Baby,Red,Solid,0.9695133867500487,1.655143701816156,1.0769230769230769,40,false,true,true,1.032362903126909,1.8076923076923075
2556,Ladieswear || Top || Unknown || Yellow || Solid,Ladieswear,Top,Unknown,Yellow,Solid,0.6069556931872321,1.6540860138574516,0.23076923076923078,31,false,false,true,,
2557,Baby/Children || Dress || Dresses/Skirts girls || Pink || Solid,Baby/Children,Dress,Dresses/Skirts girls,Pink,Solid,1.4893738682931477,1.6539012520630325,2.3846153846153846,43,false,true,true,1.0908902425741993,1.9769230769230766
2558,Baby/Children || Shorts || Jersey Fancy || Blue || All over pattern,Baby/Children,Shorts,Jersey Fancy,Blue,All over pattern,1.6185087230519302,1.6538411624902012,2.8461538461538463,48,false,true,true,1.0050527124149797,1.7320512820512821
2559,Sport || Trousers || Outdoor || Blue || Solid,Sport,Trousers,Outdoor,Blue,Solid,,1.6511471339809805,0.38461538461538464,41,false,false,true,1.5621850275835547,3.7692307692307683
2560,Baby/Children || Socks || Socks and Tights || Grey || Melange,Baby/Children,Socks,Socks and Tights,Grey,Melange,1.2960259529602596,1.6502173530084083,1.1538461538461537,51,false,true,true,1.451433663290852,3.269230769230769
2561,Sport || Gloves || Accessories || Black || Solid,Sport,Gloves,Accessories,Black,Solid,,1.6496564780797494,0.0,35,false,false,true,0.2076393647782445,0.23076923076923075
2562,Baby/Children || Bodysuit || Jersey Basic || Grey || All over pattern,Baby/Children,Bodysuit,Jersey Basic,Grey,All over pattern,1.0096870981568795,1.6492253598042943,1.6923076923076923,47,false,true,true,1.0264747605016864,1.7912087912087906
2563,Baby/Children || Socks || Socks and Tights || Grey || Other pattern,Baby/Children,Socks,Socks and Tights,Grey,Other pattern,1.595761142888723,1.6473857986462548,1.6923076923076923,51,false,true,true,0.5485659517488376,0.7307692307692306
2564,Ladieswear || Trousers || Jersey Fancy || Beige || Melange,Ladieswear,Trousers,Jersey Fancy,Beige,Melange,,1.6462079094252,1.3846153846153846,41,false,false,true,0.4795730802618863,0.6153846153846154
2565,Baby/Children || Sandals || Shoes || White || Solid,Baby/Children,Sandals,Shoes,White,Solid,1.204853200911255,1.6454314101886895,3.6153846153846154,36,false,true,true,1.0865743101086307,1.9641025641025642
2566,Baby/Children || Trousers || Trousers || Grey || Solid,Baby/Children,Trousers,Trousers,Grey,Solid,1.0334495464086555,1.6424989010459483,2.1538461538461537,50,false,true,true,0.9376722313226387,1.5540293040293043
2567,Menswear || Sweater || Knitwear || Blue || Stripe,Menswear,Sweater,Knitwear,Blue,Stripe,0.5973167868522555,1.6416301393406076,0.6923076923076923,47,false,false,true,0.7308875085427923,1.0769230769230766
2568,Divided || Vest top || Blouses || Blue || Solid,Divided,Vest top,Blouses,Blue,Solid,,1.641268638677821,0.46153846153846156,34,false,false,true,,
2569,Menswear || Cardigan || Knitwear || Grey || Melange,Menswear,Cardigan,Knitwear,Grey,Melange,0.8546308771202543,1.6405133301111583,1.0769230769230769,51,false,true,true,0.9033873270382471,1.4679487179487176
2570,Baby/Children || Blazer || Shirts || Black || Solid,Baby/Children,Blazer,Shirts,Black,Solid,1.094925155166119,1.6344673188411782,0.7692307692307693,48,false,true,true,1.366876275262789,2.923076923076923
2571,Menswear || Top || Jersey Basic || Black || Melange,Menswear,Top,Jersey Basic,Black,Melange,,1.6344104021256007,0.15384615384615385,39,false,false,true,1.0726368022648491,1.9230769230769234
2572,Divided || Sweater || Knitwear || Black || Jacquard,Divided,Sweater,Knitwear,Black,Jacquard,,1.6313994288495026,1.1538461538461537,49,false,false,true,0.9162907318741551,1.5
2573,Baby/Children || Hat/brim || Accessories || Beige || Solid,Baby/Children,Hat/brim,Accessories,Beige,Solid,0.6206304708507351,1.6305132741060602,2.6153846153846154,36,false,false,true,,
2574,Baby/Children || Sweater || Jersey Fancy || White || Front print,Baby/Children,Sweater,Jersey Fancy,White,Front print,0.718856519037692,1.6269918883821863,3.4615384615384617,52,false,false,true,1.0732631724701074,1.9249084249084247
2575,Baby/Children || Jacket || Outdoor || Yellow || Solid,Baby/Children,Jacket,Outdoor,Yellow,Solid,0.8423558346875137,1.625637669591987,3.076923076923077,52,false,false,true,0.9285233003097895,1.5307692307692307
2576,Baby/Children || Trousers || Trousers || White || Solid,Baby/Children,Trousers,Trousers,White,Solid,1.2347417840375587,1.6256039787252279,2.3076923076923075,47,false,true,true,1.0571668804927172,1.8782051282051282
2577,Divided || Vest top || Jersey Fancy || Grey || Treatment,Divided,Vest top,Jersey Fancy,Grey,Treatment,,1.624416433503166,0.23076923076923078,41,false,false,true,,
2578,"Baby/Children || Underwear bottom || Under-, Nightwear || White || Solid",Baby/Children,Underwear bottom,"Under-, Nightwear",White,Solid,1.698262839879154,1.6216161585039446,1.4615384615384615,49,false,true,true,1.2192402764567245,2.384615384615385
2579,"Baby/Children || Underwear bottom || Under-, Nightwear || Pink || Mixed solid/pattern",Baby/Children,Underwear bottom,"Under-, Nightwear",Pink,Mixed solid/pattern,1.2502406159769008,1.6206245839134081,0.6923076923076923,43,false,true,true,1.0491167475737302,1.8551282051282052
2580,Baby/Children || Blazer || Shirts || Blue || Other structure,Baby/Children,Blazer,Shirts,Blue,Other structure,1.4704522771445083,1.615491313721873,0.7692307692307693,47,false,true,true,1.0682411907918108,1.9102564102564097
2581,Baby/Children || Jacket || Outdoor || Blue || All over pattern,Baby/Children,Jacket,Outdoor,Blue,All over pattern,0.989711375920863,1.6134850198214168,2.5384615384615383,52,false,true,true,0.8621014030269525,1.3681318681318682
2582,Menswear || Cap/peaked || Accessories || Grey || Application/3D,Menswear,Cap/peaked,Accessories,Grey,Application/3D,1.1286708792292666,1.6114006245621222,1.3076923076923077,50,false,true,true,1.0459685551826878,1.8461538461538467
2583,Baby/Children || T-shirt || Jersey Basic || Pink || Solid,Baby/Children,T-shirt,Jersey Basic,Pink,Solid,0.566975034849829,1.6061606526470649,3.923076923076923,51,false,false,true,0.9619012431262074,1.6166666666666667
2584,Baby/Children || Trousers || Jersey Fancy || Grey || All over pattern,Baby/Children,Trousers,Jersey Fancy,Grey,All over pattern,0.9448132780082986,1.6052402716304837,2.5384615384615383,51,false,true,true,0.822825003868478,1.2769230769230768
2585,Baby/Children || Hair string || Accessories || Pink || Solid,Baby/Children,Hair string,Accessories,Pink,Solid,1.1263698630136987,1.6046768861510485,3.769230769230769,51,false,true,true,1.024570060572792,1.7858974358974358
2586,Baby/Children || Socks || Socks and Tights || Pink || Other pattern,Baby/Children,Socks,Socks and Tights,Pink,Other pattern,0.9262719956349746,1.6046600931137553,1.3076923076923077,48,false,true,true,0.7684449208492559,1.1564102564102563
2587,Menswear || Hoodie || Jersey Fancy || Black || Solid,Menswear,Hoodie,Jersey Fancy,Black,Solid,0.5303899995400948,1.6040338892465456,1.6153846153846154,50,false,false,true,1.1962507582320256,2.3076923076923075
2588,Baby/Children || Trousers || Jersey Basic || Black || Melange,Baby/Children,Trousers,Jersey Basic,Black,Melange,1.0524759793052476,1.603580318092924,1.0769230769230769,46,false,true,true,0.9193629309111253,1.507692307692308
2589,Baby/Children || Sneakers || Shoes || Black || Solid,Baby/Children,Sneakers,Shoes,Black,Solid,0.9528034736643382,1.6018887914758766,4.461538461538462,51,false,true,true,0.9619076061696511,1.6166833166833166
2590,Baby/Children || Trousers || Jersey Basic || Grey || Melange,Baby/Children,Trousers,Jersey Basic,Grey,Melange,0.6426983919466597,1.6014779372947023,3.076923076923077,51,false,false,true,1.381152961619472,2.9794871794871796
2591,Baby/Children || Shirt || Shirts || White || All over pattern,Baby/Children,Shirt,Shirts,White,All over pattern,0.961142032570604,1.6008187488482086,2.4615384615384617,42,false,true,true,1.0459685551826878,1.8461538461538467
2592,Baby/Children || Trousers || Trousers || Blue || Other structure,Baby/Children,Trousers,Trousers,Blue,Other structure,1.0678612908578065,1.6006529784515795,2.0,48,false,true,true,0.9535371107237188,1.594871794871795
2593,Menswear || Shirt || Shirts || White || Check,Menswear,Shirt,Shirts,White,Check,0.37893907563025214,1.6000293409082644,1.3846153846153846,49,false,false,true,2.5349170703626616,11.615384615384613
2594,Ladieswear || Blouse || Unknown || Grey || Solid,Ladieswear,Blouse,Unknown,Grey,Solid,0.7677094244587049,1.5955470280903175,0.6923076923076923,46,false,false,true,1.5210269550900473,3.5769230769230766
2595,Divided || Scarf || Accessories || Beige || Solid,Divided,Scarf,Accessories,Beige,Solid,,1.5915803975752474,0.23076923076923078,35,false,false,true,0.8690378470236095,1.3846153846153846
2596,Baby/Children || Ballerinas || Shoes || White || Solid,Baby/Children,Ballerinas,Shoes,White,Solid,1.173736353580532,1.5913847734437652,2.769230769230769,44,false,true,true,1.32687094064909,2.7692307692307696
2597,Baby/Children || Trousers || Woven/Jersey/Knitted mix Baby || Black || Denim,Baby/Children,Trousers,Woven/Jersey/Knitted mix Baby,Black,Denim,0.9820683903252713,1.5867994877568754,0.9230769230769231,49,false,true,true,0.8876801978328894,1.4294871794871797
2598,Baby/Children || Cardigan || Knitwear || Pink || Solid,Baby/Children,Cardigan,Knitwear,Pink,Solid,0.8690264651769848,1.5834402516007673,5.3076923076923075,52,false,true,true,1.0894788716172294,1.9727244977244975
2599,Menswear || Coat || Outdoor || Black || Solid,Menswear,Coat,Outdoor,Black,Solid,0.3465108711729034,1.5817994385157323,1.9230769230769231,46,false,false,true,1.3010297094652026,2.6730769230769234
2600,Baby/Children || Sweater || Jersey Fancy || Beige || All over pattern,Baby/Children,Sweater,Jersey Fancy,Beige,All over pattern,0.976356050069541,1.5808927166512756,0.46153846153846156,30,false,true,true,1.0921813983378192,1.9807692307692308
2601,Divided || Dress || Dresses Ladies || Black || Front print,Divided,Dress,Dresses Ladies,Black,Front print,,1.5784941533346282,0.07692307692307693,34,false,false,true,1.5939337258981352,3.9230769230769234
2602,Baby/Children || Sneakers || Shoes || Blue || Solid,Baby/Children,Sneakers,Shoes,Blue,Solid,0.9554296285652706,1.5776635492494093,4.0,51,false,true,true,0.982853302142671,1.672069597069597
2603,Divided || Earring || Accessories || Pink || Solid,Divided,Earring,Accessories,Pink,Solid,,1.574399814520727,0.07692307692307693,27,false,false,true,,
2604,Baby/Children || Sweater || Jersey Fancy || Grey || All over pattern,Baby/Children,Sweater,Jersey Fancy,Grey,All over pattern,1.195580362228044,1.5743182285899016,2.3846153846153846,51,false,true,true,0.9865819055011761,1.6820512820512818
2605,Menswear || Sweater || Knitwear || Red || Solid,Menswear,Sweater,Knitwear,Red,Solid,0.36432579083106503,1.572616273161866,1.0769230769230769,40,false,false,true,0.7672551527136672,1.1538461538461537
2606,Baby/Children || Blazer || Shirts || Blue || Solid,Baby/Children,Blazer,Shirts,Blue,Solid,,1.5713094816262614,0.6153846153846154,47,false,false,true,0.8929433678771639,1.442307692307692
2607,Baby/Children || Sandals || Shoes || Blue || Solid,Baby/Children,Sandals,Shoes,Blue,Solid,1.3879330147086064,1.570072875231705,3.6153846153846154,41,false,true,true,1.2256052582991919,2.406227106227106
2608,Ladieswear || Sweater || Jersey Fancy || Grey || All over pattern,Ladieswear,Sweater,Jersey Fancy,Grey,All over pattern,,1.5688944933403044,0.15384615384615385,30,false,false,true,1.1239300966523995,2.0769230769230766
2609,Baby/Children || Sneakers || Shoes || White || Solid,Baby/Children,Sneakers,Shoes,White,Solid,1.104101114188935,1.5661617854712038,14.0,52,true,true,true,0.9842499784480089,1.6758042207851687
2610,"Baby/Children || Pyjama set || Under-, Nightwear || White || All over pattern",Baby/Children,Pyjama set,"Under-, Nightwear",White,All over pattern,0.5033853400058875,1.5606235520404281,1.6153846153846154,47,false,false,true,0.9315582040049436,1.5384615384615388
2611,Baby/Children || T-shirt || Jersey Fancy || Pink || Solid,Baby/Children,T-shirt,Jersey Fancy,Pink,Solid,1.7541989703027603,1.5605307347108983,1.6923076923076923,50,false,true,true,1.0765764002689293,1.9346153846153848
2612,Divided || T-shirt || Jersey Fancy || Black || Front print,Divided,T-shirt,Jersey Fancy,Black,Front print,,1.5599856504782164,1.5384615384615385,51,false,false,true,1.4423838277709342,3.230769230769231
2613,Menswear || T-shirt || Jersey Fancy || Pink || Front print,Menswear,T-shirt,Jersey Fancy,Pink,Front print,,1.559517730793643,0.7692307692307693,48,false,false,true,,
2614,Baby/Children || Top || Jersey Fancy || White || All over pattern,Baby/Children,Top,Jersey Fancy,White,All over pattern,1.3455106948487534,1.5582685672358925,2.076923076923077,50,false,true,true,1.0346434058256342,1.8141025641025639
2615,Ladieswear || Other accessories || Accessories || Brown || All over pattern,Ladieswear,Other accessories,Accessories,Brown,All over pattern,,1.557232751200433,0.15384615384615385,32,false,false,true,0.14310084364067333,0.15384615384615385
2616,Baby/Children || Sweater || Jersey Fancy || Blue || Front print,Baby/Children,Sweater,Jersey Fancy,Blue,Front print,1.2635329561583755,1.553274395495781,2.3076923076923075,50,false,true,true,1.0045833390198333,1.7307692307692308
2617,Divided || Sweater || Knitwear || Black || Glittering/Metallic,Divided,Sweater,Knitwear,Black,Glittering/Metallic,,1.5532421229943858,0.07692307692307693,40,false,false,true,,
2618,"Baby/Children || Pyjama set || Under-, Nightwear || Blue || Mixed solid/pattern",Baby/Children,Pyjama set,"Under-, Nightwear",Blue,Mixed solid/pattern,0.8027581783194356,1.5520043627371232,4.230769230769231,44,false,false,true,0.8194409058842373,1.2692307692307692
2619,Baby/Children || Shirt || Shirts || Blue || Melange,Baby/Children,Shirt,Shirts,Blue,Melange,1.2002002002002004,1.5504065311233708,1.3846153846153846,45,false,true,true,1.274502955131774,2.576923076923077
2620,Baby/Children || Dress || Dresses/Skirts girls || Black || All over pattern,Baby/Children,Dress,Dresses/Skirts girls,Black,All over pattern,0.6898841514391497,1.5478141094749946,0.38461538461538464,34,false,false,true,1.1575260460809151,2.1820512820512823
2621,Baby/Children || Dress || Jersey Basic || Blue || All over pattern,Baby/Children,Dress,Jersey Basic,Blue,All over pattern,1.1369815266643428,1.5472128673493843,2.0,41,false,true,true,1.180625440328945,2.2564102564102564
2622,Menswear || Swimwear bottom || Swimwear || Green || Colour blocking,Menswear,Swimwear bottom,Swimwear,Green,Colour blocking,0.6217412690605018,1.5427666986479025,0.46153846153846156,38,false,false,true,,
2623,Baby/Children || Garment Set || Jersey Fancy || Brown || Stripe,Baby/Children,Garment Set,Jersey Fancy,Brown,Stripe,,1.5399954860494867,0.07692307692307693,32,false,false,true,0.9614111671546247,1.6153846153846154
2624,Ladieswear || Top || Unknown || Grey || Solid,Ladieswear,Top,Unknown,Grey,Solid,0.5298578619420361,1.5395452149640367,0.23076923076923078,32,false,false,true,,
2625,Baby/Children || Top || Jersey Fancy || Pink || Front print,Baby/Children,Top,Jersey Fancy,Pink,Front print,1.077140482128013,1.538124528972633,0.6153846153846154,39,false,true,true,0.8306769791511632,1.2948717948717947
2626,Baby/Children || Blouse || Dresses/Skirts girls || Blue || All over pattern,Baby/Children,Blouse,Dresses/Skirts girls,Blue,All over pattern,0.5270716827656329,1.5339369026624605,3.5384615384615383,51,false,false,true,,
2627,"Divided || Underwear bottom || Under-, Nightwear || Black || All over pattern",Divided,Underwear bottom,"Under-, Nightwear",Black,All over pattern,,1.531001596867211,0.0,36,false,false,true,,
2628,Baby/Children || Top || Jersey Fancy || Pink || Solid,Baby/Children,Top,Jersey Fancy,Pink,Solid,1.2609400324149107,1.5302820501828993,2.076923076923077,49,false,true,true,,
2629,Baby/Children || Trousers || Trousers || Blue || All over pattern,Baby/Children,Trousers,Trousers,Blue,All over pattern,0.9695317511225144,1.5292494250658346,2.1538461538461537,47,false,true,true,0.7277963159731194,1.0705128205128203
2630,Baby/Children || Sweater || Jersey Fancy || Blue || All over pattern,Baby/Children,Sweater,Jersey Fancy,Blue,All over pattern,1.0261544748671843,1.5261796017412097,1.3846153846153846,49,false,true,true,0.7401041636477164,1.0961538461538463
2631,Baby/Children || Swimwear set || Swimwear || Turquoise || All over pattern,Baby/Children,Swimwear set,Swimwear,Turquoise,All over pattern,0.8864962406015038,1.5249142087235943,2.3846153846153846,42,false,true,true,0.696985956867111,1.0076923076923077
2632,Divided || Dress || Dresses Ladies || Black || Colour blocking,Divided,Dress,Dresses Ladies,Black,Colour blocking,,1.523435595669894,0.7692307692307693,48,false,false,true,,
2633,Menswear || Boots || Shoes || Black || Solid,Menswear,Boots,Shoes,Black,Solid,1.0760701952897263,1.5216518059254196,2.3846153846153846,50,false,true,true,0.9111493323737363,1.4871794871794868
2634,"Ladieswear || Underwear bottom || Under-, Nightwear || Blue || Lace",Ladieswear,Underwear bottom,"Under-, Nightwear",Blue,Lace,,1.5157307237216382,1.3076923076923077,51,false,false,true,,
2635,Baby/Children || Blouse || Dresses/Skirts girls || Khaki green || Solid,Baby/Children,Blouse,Dresses/Skirts girls,Khaki green,Solid,0.6245306633291614,1.514146735095308,0.38461538461538464,27,false,false,true,0.37948962170490375,0.4615384615384615
2636,Ladieswear || Sweater || Unknown || Grey || Melange,Ladieswear,Sweater,Unknown,Grey,Melange,,1.5114348394136345,0.0,25,false,false,false,0.0,0.0
2637,Baby/Children || Sweater || Jersey Basic || Grey || Melange,Baby/Children,Sweater,Jersey Basic,Grey,Melange,,1.511237594455567,0.6923076923076923,46,false,false,true,0.29725152346793166,0.3461538461538462
2638,Divided || Sweater || Knitwear || Lilac Purple || Solid,Divided,Sweater,Knitwear,Lilac Purple,Solid,0.9206097891975029,1.5111896798926852,1.1538461538461537,16,false,true,false,2.8264028750536894,15.884615384615387
2639,Ladieswear || Scarf || Accessories || Brown || Check,Ladieswear,Scarf,Accessories,Brown,Check,,1.5084207245317565,0.23076923076923078,26,false,false,true,0.07410797215372189,0.07692307692307696
2640,Baby/Children || Top || Jersey Fancy || White || Placement print,Baby/Children,Top,Jersey Fancy,White,Placement print,0.834051724137931,1.5070787196409268,1.3076923076923077,50,false,false,true,0.8362480242006186,1.3076923076923075
2641,Ladieswear || Pumps || Shoes || Red || Solid,Ladieswear,Pumps,Shoes,Red,Solid,,1.5070149750822375,0.6923076923076923,43,false,false,true,1.8538912503350613,5.384615384615385
2642,Divided || Dress || Dresses Ladies || Black || Placement print,Divided,Dress,Dresses Ladies,Black,Placement print,,1.5065044878958247,0.46153846153846156,42,false,false,true,0.5485659517488376,0.7307692307692306
2643,Baby/Children || Cardigan || Knitwear || Grey || Melange,Baby/Children,Cardigan,Knitwear,Grey,Melange,0.7710979395992097,1.5050507217073368,2.6153846153846154,50,false,false,true,1.1071229783360184,2.0256410256410255
